respondent_id,Age,Sex,Religion,MaritalStatus,LivingWithChildren,CovidExperience,assigned_block,ideology_id,ideology_name,sampling_seed
1810,43,Female,No religion,Married,Yes,Had COVID,4,,,20260909
1811,54,Female,Christian,Separated,No,Had COVID,4,,,20260909
1812,90,Female,Muslim,Married,No,None,2,,,20260909
1813,21,Male,Christian,Single,No,None,4,,,20260909
1814,77,Male,Christian,Divorced,No,None,1,3,Communitarianism,20260909
1815,51,Male,No religion,Married,No,Long COVID,1,,,20260909
1816,27,Female,Christian,Divorced,No,None,4,,,20260909
1817,25,Male,Christian,Single,Yes,None,3,,,20260909
1818,75,Male,Christian,Widowed,No,None,2,,,20260909
1819,61,Female,Christian,Married,No,None,4,,,20260909
1820,24,Male,Christian,Single,No,Bereaved,1,,,20260909
1821,24,Male,Christian,Single,No,Had COVID,3,,,20260909
1822,27,Male,Christian,Single,No,None,1,,,20260909
1823,77,Male,Christian,Widowed,No,Had COVID,3,4,Conspiracy Ideation,20260909
1824,25,Male,No religion,Single,Yes,Bereaved,4,,,20260909
1825,46,Female,Christian,Single,No,Had COVID,2,5,Institutional Trust and Technocratic Governance,20260909
1826,32,Male,Christian,Single,Yes,Had COVID,3,4,Conspiracy Ideation,20260909
1827,65,Female,Christian,Widowed,No,Had COVID,2,,,20260909
1828,64,Male,No religion,Divorced,Yes,Had COVID,4,2,Libertarianism,20260909
1829,77,Female,No religion,Divorced,No,Had COVID,2,,,20260909
1830,53,Male,No religion,Married,Yes,Had COVID,2,,,20260909
1831,34,Female,Christian,Single,Yes,None,2,,,20260909
1832,45,Female,Christian,Single,Yes,None,3,,,20260909
1833,48,Female,Christian,Married,No,None,2,3,Communitarianism,20260909
1834,49,Male,Not answered,Single,No,Had COVID,1,,,20260909
1835,25,Female,No religion,Married,No,Had COVID,3,,,20260909
1836,41,Female,Muslim,Married,No,Long COVID,2,,,20260909
1837,77,Female,Christian,Married,Yes,Bereaved,2,,,20260909
1838,50,Male,Not answered,Married,No,None,2,3,Communitarianism,20260909
1839,63,Female,Muslim,Married,No,None,3,,,20260909
1840,42,Male,No religion,Married,Yes,Had COVID,2,,,20260909
1841,73,Female,Christian,Divorced,No,Bereaved,3,,,20260909
1842,53,Female,No religion,Married,Yes,Had COVID,4,,,20260909
1843,41,Female,No religion,Married,Yes,Had COVID,4,,,20260909
1844,74,Male,Not answered,Married,No,None,4,,,20260909
1845,90,Female,Not answered,Widowed,No,Had COVID,2,,,20260909
1846,18,Female,No religion,Single,No,None,1,,,20260909
1847,81,Female,No religion,Married,No,None,4,,,20260909
1848,22,Male,Muslim,Single,No,None,2,,,20260909
1849,38,Female,Christian,Married,Yes,None,4,,,20260909
1850,48,Male,No religion,Married,No,Bereaved,3,,,20260909
1851,86,Female,Christian,Married,No,Had COVID,2,,,20260909
1852,24,Male,Christian,Single,No,None,1,,,20260909
1853,79,Male,Christian,Widowed,No,None,3,,,20260909
1854,53,Male,No religion,Married,No,Bereaved,4,,,20260909
1855,82,Male,Christian,Married,No,Had COVID,1,,,20260909
1856,29,Male,Christian,Single,No,Bereaved,1,,,20260909
1857,52,Male,Christian,Single,No,Had COVID,2,,,20260909
1858,29,Male,No religion,Single,Yes,None,2,,,20260909
1859,78,Female,No religion,Married,No,Had COVID,1,,,20260909
1860,48,Female,Christian,Married,No,None,3,,,20260909
1861,63,Male,Christian,Single,No,Bereaved,3,,,20260909
1862,89,Male,Christian,Married,No,None,4,,,20260909
1863,43,Female,No religion,Divorced,Yes,Long COVID,1,3,Communitarianism,20260909
1864,53,Male,Christian,Married,No,None,2,,,20260909
1865,49,Female,Christian,Married,No,Had COVID,3,4,Conspiracy Ideation,20260909
1866,52,Female,No religion,Married,No,Had COVID,2,,,20260909
1867,49,Female,Christian,Married,No,None,3,,,20260909
1868,77,Female,Christian,Divorced,No,Had COVID,3,,,20260909
1869,23,Female,Christian,Single,No,Had COVID,1,1,Scientific Rationalism,20260909
1870,35,Female,Christian,Single,No,None,1,,,20260909
1871,85,Male,Christian,Married,No,None,1,,,20260909
1872,43,Male,No religion,Single,Yes,None,1,,,20260909
1873,66,Male,Christian,Married,No,None,4,,,20260909
1874,48,Female,Christian,Single,No,Had COVID,4,,,20260909
1875,65,Female,Muslim,Widowed,No,Had COVID,4,,,20260909
1876,33,Male,No religion,Single,Yes,None,4,,,20260909
1877,39,Female,No religion,Married,No,None,4,,,20260909
1878,80,Female,Christian,Widowed,No,Bereaved,4,,,20260909
1879,38,Male,Hindu,Married,No,Had COVID,1,1,Scientific Rationalism,20260909
1880,33,Male,Muslim,Single,Yes,Had COVID,4,,,20260909
1881,61,Male,Christian,Married,No,None,3,,,20260909
1882,40,Male,No religion,Married,No,None,2,,,20260909
1883,24,Female,Not answered,Single,No,None,3,,,20260909
1884,90,Female,No religion,Widowed,No,None,4,,,20260909
1885,41,Female,No religion,Married,Yes,None,4,,,20260909
1886,78,Female,Christian,Widowed,No,None,1,,,20260909
1887,29,Male,Christian,Single,No,None,4,,,20260909
1888,18,Male,Christian,Single,No,None,2,,,20260909
1889,35,Male,Hindu,Married,No,Bereaved,1,,,20260909
1890,34,Female,Christian,Married,Yes,None,4,,,20260909
1891,76,Male,Christian,Married,No,Had COVID,3,,,20260909
1892,76,Male,Christian,Widowed,No,Bereaved,4,,,20260909
1893,70,Female,No religion,Widowed,No,None,2,,,20260909
1894,69,Female,Muslim,Widowed,No,None,3,,,20260909
1895,20,Male,Christian,Single,No,Had COVID,1,,,20260909
1896,68,Male,No religion,Married,No,None,1,,,20260909
1897,56,Male,No religion,Married,No,None,2,,,20260909
1898,30,Male,Christian,Single,No,None,4,,,20260909
1899,29,Female,Christian,Single,No,None,2,,,20260909
1900,32,Female,Christian,Single,No,None,4,,,20260909
1901,33,Female,No religion,Divorced,No,Had COVID,1,4,Conspiracy Ideation,20260909
1902,24,Female,Christian,Single,No,None,1,,,20260909
1903,61,Female,Christian,Single,Yes,Bereaved,2,,,20260909
1904,59,Female,No religion,Single,No,None,1,,,20260909
1905,56,Female,Muslim,Married,No,Had COVID,4,5,Institutional Trust and Technocratic Governance,20260909
1906,49,Female,No religion,Divorced,No,Had COVID,3,,,20260909
1907,73,Male,Not answered,Divorced,No,Bereaved,2,,,20260909
1908,51,Female,Christian,Married,No,None,2,,,20260909
1909,23,Male,Christian,Single,Yes,None,4,,,20260909
1910,38,Female,Christian,Divorced,Yes,Had COVID,3,3,Communitarianism,20260909
1911,79,Female,Not answered,Married,No,Bereaved,2,,,20260909
1912,64,Female,Christian,Single,No,None,2,,,20260909
1913,40,Female,No religion,Married,Yes,Bereaved,2,,,20260909
1914,62,Male,No religion,Single,No,None,4,,,20260909
1915,22,Male,No religion,Single,No,Had COVID,2,,,20260909
1916,88,Male,Muslim,Married,No,Bereaved,4,,,20260909
1917,33,Male,No religion,Married,Yes,Had COVID,2,,,20260909
1918,52,Male,No religion,Married,No,None,4,,,20260909
1919,57,Male,No religion,Divorced,No,Had COVID,1,,,20260909
1920,39,Female,Christian,Married,No,Had COVID,3,,,20260909
1921,55,Female,Christian,Separated,No,None,4,,,20260909
1922,58,Male,No religion,Married,No,None,1,,,20260909
1923,62,Female,No religion,Divorced,No,None,2,,,20260909
1924,35,Male,Hindu,Married,Yes,None,4,,,20260909
1925,61,Male,No religion,Married,No,Had COVID,4,,,20260909
1926,33,Male,Christian,Single,No,None,1,,,20260909
1927,38,Male,Muslim,Married,No,Bereaved,2,,,20260909
1928,36,Female,No religion,Divorced,No,Had COVID,2,,,20260909
1929,72,Female,Christian,Married,No,Had COVID,3,,,20260909
1930,69,Female,Christian,Divorced,No,None,4,,,20260909
1931,82,Female,Muslim,Single,No,Had COVID,2,,,20260909
1932,61,Male,Not answered,Married,No,Bereaved,1,,,20260909
1933,40,Female,Christian,Married,Yes,None,3,,,20260909
1934,59,Female,No religion,Single,No,Bereaved,2,,,20260909
1935,85,Male,Christian,Widowed,No,Had COVID,1,,,20260909
1936,42,Female,Christian,Divorced,Yes,Had COVID,3,,,20260909
1937,78,Female,Christian,Widowed,Yes,Had COVID,1,,,20260909
1938,39,Male,No religion,Married,No,Had COVID,2,,,20260909
1939,60,Female,No religion,Separated,No,Had COVID,2,1,Scientific Rationalism,20260909
1940,67,Female,No religion,Separated,No,Had COVID,3,,,20260909
1941,48,Female,No religion,Married,No,Had COVID,1,,,20260909
1942,31,Male,No religion,Married,No,Had COVID,4,,,20260909
1943,20,Female,No religion,Single,No,Had COVID,3,,,20260909
1944,56,Female,No religion,Married,No,Had COVID,1,,,20260909
1945,62,Male,No religion,Widowed,No,Had COVID,1,,,20260909
1946,77,Male,Christian,Divorced,No,Had COVID,3,,,20260909
1947,32,Female,Christian,Single,No,None,4,,,20260909
1948,56,Male,No religion,Single,Yes,None,2,,,20260909
1949,74,Female,No religion,Married,No,Had COVID,2,,,20260909
1950,59,Male,No religion,Married,No,None,2,,,20260909
1951,50,Male,Hindu,Married,Yes,None,2,,,20260909
1952,31,Female,No religion,Widowed,No,Had COVID,2,,,20260909
1953,39,Male,No religion,Married,Yes,Bereaved,1,,,20260909
1954,28,Female,Christian,Married,No,Long COVID,1,,,20260909
1955,52,Female,Hindu,Divorced,No,None,2,,,20260909
1956,57,Male,Christian,Married,No,Had COVID,4,,,20260909
1957,85,Male,No religion,Divorced,No,Had COVID,3,,,20260909
1958,31,Male,No religion,Married,No,Had COVID,1,,,20260909
1959,65,Male,Christian,Married,Yes,Had COVID,2,,,20260909
1960,48,Male,No religion,Married,No,Had COVID,4,,,20260909
1961,70,Female,Christian,Widowed,No,None,3,,,20260909
1962,63,Female,Christian,Widowed,No,None,2,,,20260909
1963,33,Male,No religion,Single,No,Bereaved,4,,,20260909
1964,55,Male,No religion,Single,No,None,3,,,20260909
1965,22,Female,Christian,Single,No,Had COVID,4,,,20260909
1966,90,Female,Christian,Married,No,Had COVID,3,,,20260909
1967,34,Male,Not answered,Widowed,No,Had COVID,3,,,20260909
1968,78,Female,No religion,Married,No,Bereaved,1,,,20260909
1969,43,Male,Christian,Single,No,Had COVID,3,5,Institutional Trust and Technocratic Governance,20260909
1970,43,Female,Christian,Married,Yes,Bereaved,1,,,20260909
1971,75,Female,No religion,Married,No,None,3,,,20260909
1972,28,Female,No religion,Divorced,No,Had COVID,3,,,20260909
1973,48,Male,No religion,Separated,No,None,4,,,20260909
1974,37,Female,Christian,Married,Yes,Had COVID,3,,,20260909
1975,85,Female,No religion,Married,No,Had COVID,3,,,20260909
1976,42,Female,Christian,Married,No,Had COVID,4,,,20260909
1977,71,Male,No religion,Married,No,Had COVID,1,,,20260909
1978,25,Female,Not answered,Single,No,Bereaved,2,,,20260909
1979,20,Male,Christian,Widowed,Yes,Had COVID,1,,,20260909
1980,30,Male,Muslim,Married,Yes,None,3,,,20260909
1981,30,Male,No religion,Single,Yes,Had COVID,4,,,20260909
1982,30,Male,No religion,Married,No,None,1,,,20260909
1983,90,Female,Christian,Widowed,No,None,1,,,20260909
1984,31,Male,No religion,Married,Yes,None,1,2,Libertarianism,20260909
1985,37,Female,Christian,Married,Yes,Had COVID,2,,,20260909
1986,46,Male,No religion,Separated,No,None,4,,,20260909
1987,62,Male,No religion,Divorced,No,Bereaved,1,5,Institutional Trust and Technocratic Governance,20260909
1988,40,Male,Hindu,Married,Yes,Bereaved,2,,,20260909
1989,82,Female,No religion,Widowed,Yes,None,1,,,20260909
1990,46,Female,Not answered,Separated,No,None,1,,,20260909
1991,24,Female,Muslim,Single,Yes,Bereaved,3,,,20260909
1992,57,Female,Muslim,Separated,No,Bereaved,2,,,20260909
1993,64,Female,Christian,Married,No,None,3,,,20260909
1994,22,Male,Christian,Single,No,Bereaved,1,,,20260909
1995,87,Male,Christian,Single,No,None,2,5,Institutional Trust and Technocratic Governance,20260909
1996,46,Female,Christian,Divorced,No,Bereaved,4,,,20260909
1997,26,Male,Muslim,Single,Yes,Had COVID,3,,,20260909
1998,77,Male,Christian,Single,No,Had COVID,4,,,20260909
1999,42,Male,Christian,Separated,Yes,Had COVID,1,,,20260909
2000,20,Male,No religion,Single,No,None,2,,,20260909
